"ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"BP","GO:0051384","response to glucocorticoid",93,0.499573902394369,1.76576416192638,0.000339395266266519,0.00630457803514979,0.00518211399940144,1196,"tags=27%, list=10%, signal=24%","336/9076/1373/3485/54658/3557/3651/249/8061/374/54541/1545/6781/8313/3490/4129/306/1312/7023/790/6715/590/5111/3569/5176"
"BP","GO:0098659","inorganic cation import across plasma membrane",57,-0.568984225302932,-1.84149790837576,0.000348998543686838,0.00644920225521302,0.00530098939300649,797,"tags=23%, list=7%, signal=21%","483/9495/931/5023/54795/477/6548/6337/6549/6550/6338/406992/343"
"BP","GO:0099587","inorganic ion import across plasma membrane",57,-0.568984225302932,-1.84149790837576,0.000348998543686838,0.00644920225521302,0.00530098939300649,797,"tags=23%, list=7%, signal=21%","483/9495/931/5023/54795/477/6548/6337/6549/6550/6338/406992/343"
"BP","GO:0031099","regeneration",142,0.455890530501053,1.73490577229332,0.000354939792316401,0.00654195523708358,0.00537722867867444,1142,"tags=23%, list=10%, signal=21%","336/7448/6696/9076/7104/51156/4837/9104/8140/54658/8431/3651/5653/1051/595/983/6790/11221/7070/306/10631/790/890/471/3371/2876/975/2146/5111/861/2356/3569"
"BP","GO:0090329","regulation of DNA-templated DNA replication",45,0.624796550112908,1.95398351577073,0.000356353304298613,0.0065433973945966,0.00537841407515869,2937,"tags=64%, list=25%, signal=49%","5983/79075/4171/4172/4176/81620/4173/4175/63922/1017/5984/8914/1602/5111/6742/604/26271/5982/10926/144455/54962/5985/4174/8317/641/79733/4683/56897/3980"
"BP","GO:0001889","liver development",124,0.475494080728176,1.78861539493478,0.000356862287444882,0.0065433973945966,0.00537841407515869,1142,"tags=23%, list=10%, signal=21%","7448/2267/9076/1373/3249/51156/9104/8140/54658/3651/255738/5009/5629/1051/4233/54206/595/6790/6662/3673/790/6715/6648/3082/2146/5111/2356/3569"
"BP","GO:0019433","triglyceride catabolic process",15,0.806149411471166,2.01299996496202,0.000362057064513934,0.00662153847884247,0.00544264295841484,549,"tags=33%, list=5%, signal=32%","345/344/1373/3990/9388"
"BP","GO:0009311","oligosaccharide metabolic process",44,-0.619384837343197,-1.91237734179812,0.000367428935190984,0.00670250828821393,0.00550919694193814,835,"tags=25%, list=7%, signal=23%","2524/2525/8705/6484/8708/129807/30815/6476/55808/10317/124872"
"MF","GO:0042393","histone binding",200,0.413291605533263,1.64313007616588,0.000372183799883638,0.00675744585160764,0.00555435344801488,2799,"tags=36%, list=23%, signal=28%","6322/29028/1164/29128/11335/84733/1163/4171/8535/55355/4869/4673/54892/5763/57332/26147/27000/10360/79710/4796/8208/7913/23310/2146/8805/10527/6418/6599/9678/2956/55723/11091/1104/3066/6772/1912/139886/7443/8089/23198/23234/55689/79831/6749/9918/55636/5757/26155/23613/81611/55705/83743/169981/11137/84181/84295/10157/23133/6944/5931/54554/10541/148479/2332/4298/8520/6597/3621/4683/9025/221656"
"BP","GO:0043269","regulation of monoatomic ion transport",275,-0.387912973357463,-1.5704687729998,0.000372345170233735,0.00675744585160764,0.00555435344801488,1207,"tags=24%, list=10%, signal=22%","57628/51763/53826/10939/490/3603/782/5318/10142/817/1520/567/57158/483/287/9843/6352/6330/5652/6844/930/596/11261/5144/9495/2281/79026/9914/9465/845/931/130497/6536/2185/4638/3790/3779/23327/288/5023/5243/150/623/3958/477/5025/6548/3306/6717/23171/857/2946/5205/5350/2273/5028/5349/5354/389816/1908/406967/406992/2641/760/766"
"CC","GO:0098644","complex of collagen trimers",16,0.77712178639027,1.97730585221231,0.000374180301079107,0.00676579908779034,0.00556121947805232,963,"tags=69%, list=8%, signal=63%","1282/1277/1284/1300/1289/1301/1290/1278/85301/1295/1281"
"BP","GO:0002027","regulation of heart rate",60,-0.565605400052287,-1.83682790316887,0.000374727154159384,0.00676579908779034,0.00556121947805232,2194,"tags=47%, list=18%, signal=38%","2034/1636/808/805/55328/801/7168/1829/125111/1910/783/5318/10142/817/6505/287/6330/5144/2281/845/1907/1824/54795/6717/23171/857/5350/1908"
"BP","GO:0009451","RNA modification",142,0.454093349729259,1.72806654426326,0.000375665845629847,0.00676579908779034,0.00556121947805232,4407,"tags=61%, list=37%, signal=39%","1736/54517/4839/80324/4234/10785/55226/51504/6741/6635/6636/6628/51654/27304/51605/10492/6637/55651/221078/6894/79693/64216/24140/96764/2091/348180/3028/10436/27292/29081/56931/84881/6633/6632/113802/55621/339/83480/55695/54433/84705/54888/54802/51106/11062/134637/146712/80745/26995/51726/9530/83448/115708/55039/63892/142940/90353/64118/92345/64172/131965/23210/54901/6634/113000/55253/56257/55798/81890/64783/285367/55006/29974/55250/54522/129450/8731/51002/55687/126789/79828/9589/25821/387338/56339/57570/25917"
"BP","GO:0006271","DNA strand elongation involved in DNA replication",15,0.804875243763738,2.00981829725389,0.000376636328970521,0.00676610478575904,0.00556147074970196,1875,"tags=80%, list=16%, signal=68%","5983/9837/5425/4172/4176/4173/5984/5111/5422/3978/1763/54107"
"BP","GO:0034380","high-density lipoprotein particle assembly",11,0.861101434181259,1.98762434175276,0.000383074689362795,0.00686438887807674,0.005642256389578,244,"tags=45%, list=2%, signal=45%","336/335/55937/348/3931"
"BP","GO:0031570","DNA integrity checkpoint signaling",120,0.473201674089582,1.77035905980405,0.000387670032114541,0.00692923563698939,0.00569555786277787,2442,"tags=38%, list=20%, signal=31%","595/8870/983/1869/990/5347/118471/8318/81620/5591/51514/1017/29980/9675/8914/1111/51360/55159/51512/79621/8451/672/25896/1763/144455/4436/54584/11200/9656/4998/27339/54962/63967/5781/1263/2177/545/8525/988/835/5810/641/146956/51499/9894/11073"
"BP","GO:1902221","erythrose 4-phosphate/phosphoenolpyruvate family amino acid metabolic process",17,0.784646255317807,2.01953372221672,0.000388853833383354,0.00693293166253337,0.0056985958497148,1205,"tags=59%, list=10%, signal=53%","5053/6999/8942/2184/259307/23498/5092/5860/125061/3081"
"BP","GO:0008064","regulation of actin polymerization or depolymerization",117,-0.478817480615193,-1.74512316339121,0.000398972397806398,0.0070777703370855,0.00581764751643487,2713,"tags=35%, list=23%, signal=27%","29108/5581/11151/5217/2909/54961/57026/29766/51466/29767/23580/6840/9948/832/382/2314/4690/6366/11078/2059/342184/6387/118/25959/10602/5580/9087/57704/23616/10677/23500/2185/80115/2150/51474/50853/148170/25802/2934/85477/6356"
"BP","GO:0030832","regulation of actin filament length",117,-0.478817480615193,-1.74512316339121,0.000398972397806398,0.0070777703370855,0.00581764751643487,2713,"tags=35%, list=23%, signal=27%","29108/5581/11151/5217/2909/54961/57026/29766/51466/29767/23580/6840/9948/832/382/2314/4690/6366/11078/2059/342184/6387/118/25959/10602/5580/9087/57704/23616/10677/23500/2185/80115/2150/51474/50853/148170/25802/2934/85477/6356"
"MF","GO:0005261","monoatomic cation channel activity",101,-0.501446676308205,-1.77441973596275,0.000404692432183551,0.00716134039594632,0.00588633880228128,2387,"tags=43%, list=20%, signal=34%","3708/3759/84329/79041/57156/84286/51643/8645/8912/64114/53373/55362/27069/54499/9424/3775/57419/783/3738/5663/782/90550/6335/55129/6330/1136/2281/6332/3790/3778/3779/5023/54795/5025/8989/140738/255231/6337/389816/54831/140803/6338/92736"
"MF","GO:0016709","oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, NAD(P)H as one donor, and incorporation of one atom of oxygen",24,0.719964465536458,2.01805872885859,0.00040803344191015,0.00720250075570753,0.00592017099142221,285,"tags=38%, list=2%, signal=37%","1571/2328/1576/1565/1555/1645/6713/8529/1545"
"BP","GO:0002920","regulation of humoral immune response",29,0.692241939421642,1.994539658869,0.00041150923312307,0.00722789484713194,0.00594104393104463,1356,"tags=45%, list=11%, signal=40%","3263/722/718/725/710/3075/5648/54209/3553/124976/2125/64127/4179"
"BP","GO:0045786","negative regulation of cell cycle",317,0.366381540345919,1.53286337794795,0.000411388440700748,0.00722789484713194,0.00594104393104463,3240,"tags=42%, list=27%, signal=31%","3624/22809/5629/9319/595/9088/8870/983/1869/221150/4085/990/655/5347/83540/891/4751/118471/332/8318/4869/57405/3843/699/81620/5591/7465/7023/991/51514/6347/1017/1063/9212/899/29980/1029/8260/9675/8914/7272/51654/701/1111/27085/51360/2146/10459/6839/55143/10527/147841/604/26271/55159/51512/2648/55795/79621/54475/2296/8451/5933/388/672/25896/9700/3976/1763/144455/4436/54584/3619/11200/9656/4998/27339/11130/54962/3087/323/63967/5781/1263/2177/9735/545/1020/8525/56241/988/54888/55055/835/5810/641/146956/51499/9894/11073/10403/220134/91147/23513/79733/5885/3164/8379/5925/28984/4683/8883/9183/677/54984/123879/4067/5888/9184/57099/79035/23378/580/60672/79968/1050/9031/51143/1499/7756/64859/5371"
"BP","GO:0090670","RNA localization to Cajal body",19,0.76008170133297,2.01194190132773,0.000423420564953136,0.00731044362264587,0.00600889576233916,1454,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10576/10575/55651/10694/10574/22948/6950"
"BP","GO:0090671","telomerase RNA localization to Cajal body",19,0.76008170133297,2.01194190132773,0.000423420564953136,0.00731044362264587,0.00600889576233916,1454,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10576/10575/55651/10694/10574/22948/6950"
"BP","GO:0090672","telomerase RNA localization",19,0.76008170133297,2.01194190132773,0.000423420564953136,0.00731044362264587,0.00600889576233916,1454,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10576/10575/55651/10694/10574/22948/6950"
"BP","GO:0090685","RNA localization to nucleus",19,0.76008170133297,2.01194190132773,0.000423420564953136,0.00731044362264587,0.00600889576233916,1454,"tags=58%, list=12%, signal=51%","1736/908/8607/7203/10576/10575/55651/10694/10574/22948/6950"
"MF","GO:0005253","monoatomic anion channel activity",53,-0.598203674869099,-1.90330197059374,0.000421900004005451,0.00731044362264587,0.00600889576233916,955,"tags=26%, list=8%, signal=24%","65010/6505/55129/54102/203859/1181/147798/53405/50636/5349/54831/266675/1179/22802"
"BP","GO:0043414","macromolecule methylation",99,0.488461177772506,1.74354751812439,0.000420962409659199,0.00731044362264587,0.00600889576233916,3956,"tags=54%, list=33%, signal=36%","4839/4234/10785/51504/6635/6636/10196/6628/51605/6637/221078/6894/56950/28989/64216/24140/96764/2091/3028/10436/27292/29081/3276/6633/6632/113802/55621/55695/80854/10919/84705/54888/2935/51106/10419/80745/2107/25940/79918/115708/55039/63892/131965/115286/6634/79091/56257/55798/64783/10498/55006/5110/54496"
"CC","GO:0031965","nuclear membrane",249,0.387054404458088,1.58343763128527,0.000419031389431404,0.00731044362264587,0.00600889576233916,2727,"tags=36%, list=23%, signal=28%","259/3249/6581/5653/1717/27346/54498/595/666/8904/10280/11335/23223/3838/7108/3843/1844/23560/64782/1019/51514/26031/1063/598/27000/4521/10885/23225/10204/5905/84823/2023/55787/2644/10682/51649/169714/57122/9631/85450/9688/51096/3930/2010/5987/23165/79050/129401/22927/9805/821/8089/11270/241/10434/6804/57647/51230/6049/199953/7514/9972/92140/9330/51634/55627/3837/23236/2597/23133/26173/9883/79902/10430/55183/51246/203228/22929/51750/163183/51131/100101267/151188/6676/3164/4001/7112/25909/55746"
"BP","GO:0009074","aromatic amino acid family catabolic process",12,0.840188166952307,1.9837750902245,0.000429174689379123,0.0073918048442579,0.00607577147125631,1205,"tags=75%, list=10%, signal=67%","5053/6999/8942/2184/259307/23498/5860/125061/3081"
"BP","GO:0045165","cell fate commitment",167,-0.433642301424723,-1.65161131333066,0.000430719739616991,0.00740045344387934,0.00608288027836816,2395,"tags=34%, list=20%, signal=27%","836/7041/89870/4089/6909/998/2034/5468/54345/4087/1540/3549/3398/860/6928/1107/7474/25925/4086/8543/324/3207/5727/969/6934/4208/639/5663/3574/3570/2263/2596/55897/168620/28514/3169/4063/2624/2260/596/81029/347853/2139/7148/7482/3209/650/9760/3662/25928/6422/474/25803/9314/159296/6423"
"BP","GO:0045055","regulated exocytosis",152,-0.446861270309367,-1.68871094806069,0.000432274684525355,0.00740922985843459,0.00609009414430459,2959,"tags=43%, list=25%, signal=33%","23208/23396/84961/9783/9341/7462/8867/192683/8938/201294/6813/11151/5217/729230/3566/64780/8448/6814/9342/9846/10497/27040/10257/8773/695/5532/5864/6622/51150/5294/6809/2205/8673/55114/5880/5906/134957/127262/3134/3822/9145/5579/57586/5663/3965/2624/6844/25837/415117/112476/5873/2150/3815/6855/5023/150/5730/7166/634/5729/2294/5028/85477/1113/57126"
"MF","GO:0005201","extracellular matrix structural constituent",114,0.469119524000348,1.73491813663447,0.000444039419878838,0.00759253909267526,0.00624076709080188,1070,"tags=32%, list=9%, signal=30%","2266/2243/2244/7448/1116/633/7058/115908/2335/7045/1282/1277/80781/1284/1300/1311/6678/54829/3490/1289/1301/27286/1290/1278/7980/10631/4053/1462/85301/1299/1295/3918/3371/1893/1281/7837/4237"
"BP","GO:1901988","negative regulation of cell cycle phase transition",224,0.400602534640245,1.61363520004318,0.000448141400662938,0.00764425812284665,0.00628327808976047,2979,"tags=43%, list=25%, signal=33%","3624/22809/5629/9319/595/9088/8870/983/1869/221150/4085/990/5347/83540/891/118471/332/8318/57405/699/81620/5591/7465/991/51514/6347/1017/1063/9212/29980/9675/8914/7272/701/1111/51360/2146/10459/55143/147841/26271/55159/51512/55795/79621/8451/5933/672/25896/1763/144455/4436/54584/3619/11200/9656/4998/27339/11130/54962/323/63967/5781/1263/2177/9735/545/8525/56241/988/54888/55055/835/5810/641/146956/51499/9894/11073/10403/220134/5885/8379/5925/28984/4683/8883/9183/677/54984/123879/4067/5888/9184/57099/79035"
"BP","GO:0006760","folic acid-containing compound metabolic process",22,0.744592685317621,2.03819316405829,0.000450568945492923,0.007667235580858,0.00630216465221832,1112,"tags=59%, list=9%, signal=54%","10840/25902/6472/2346/4522/81034/8836/10797/6573/6470/471/10588/2356"
"MF","GO:0008168","methyltransferase activity",137,0.450210975728129,1.70811729715353,0.000455450690769682,0.00773176579354464,0.00635520593692976,3069,"tags=38%, list=26%, signal=29%","4837/2593/10400/11185/9718/1312/4839/4234/51504/10196/57412/2146/1786/6839/221078/6894/56950/28989/64216/24140/96764/2091/10322/60487/79723/10436/27292/29081/11091/3276/55251/113802/55621/55695/4255/80854/64754/10919/54888/51106/10419/79823/80745/25940/3720/79918/115708/1788/55039/3176/4548/23378"
"BP","GO:0099537","trans-synaptic signaling",388,-0.357376253228252,-1.4906710553441,0.000458543971064226,0.00776569932857219,0.00638309796173063,2679,"tags=34%, list=22%, signal=27%","1759/25978/84885/6813/5581/4776/5641/4920/5217/729230/5026/57142/9990/5789/8448/6814/51063/5530/9342/23230/3717/10497/1201/57555/29767/320/25/1837/952/57616/1741/1636/114781/8773/11337/2555/5532/128977/5864/2550/6622/80208/23607/2775/5048/4975/3269/7474/4155/51304/6809/55607/7162/818/1182/6863/5590/5802/5906/134957/23096/127262/50488/4915/29/3845/2908/9145/783/51201/80863/4208/5579/5799/152330/57586/2043/27020/5663/782/10142/817/6505/22883/11252/5376/6195/6844/55784/5595/1136/415117/65018/9495/6623/10755/9465/3360/43/112476/6536/2185/4359/3815/6855/3779/4756/6285/5023/150/79827/477/5025/23228/11170/794/23551/5577/5327/4852/5028/5764/3706/9912/5152/5354/91851/10590/6750/760/766"
"BP","GO:0051984","positive regulation of chromosome segregation",30,0.672570406012468,1.95136953018599,0.000462404836861455,0.00780773000093738,0.00641764551343886,2643,"tags=70%, list=22%, signal=55%","983/221150/990/891/118471/332/54892/9212/23310/55143/64151/23397/3619/10051/9918/3192/10592/56852/220134/55920/8379"
"BP","GO:0044282","small molecule catabolic process",286,0.373405366309518,1.53974501681402,0.000463226371250653,0.00780773000093738,0.00641764551343886,1284,"tags=21%, list=11%, signal=19%","229/189/5053/1800/1576/6999/8630/5446/51268/8659/348/84706/6652/4051/10840/27165/10993/8942/875/5009/8529/54905/2584/2184/2653/1593/2731/51302/18/51390/259307/3101/11057/2027/51181/84129/57834/51166/8309/6470/51540/4835/2523/23498/4521/10588/5860/949/5230/84879/2023/221937/132158/51380/125061/23475/1594/3081/11164/10007/2806"
"CC","GO:0072686","mitotic spindle",151,0.429173591160893,1.66061562298363,0.000480577227171166,0.00808098579148482,0.00664225097469551,2883,"tags=44%, list=24%, signal=34%","22974/10381/1894/983/221150/4085/990/6790/5347/2669/26586/3833/8480/203068/81610/146909/9212/9493/51203/29899/9055/29127/150468/5905/22919/54801/79101/9787/55559/3832/2648/252839/10615/259266/10460/9700/11091/284403/1729/9585/10726/7283/81930/8502/55689/23354/3192/822/3297/56647/8317/197370/8881/126731/8243/220134/9657/6990/55920/27436/6188/8379/134492/2877/55142/11104/1062"
"MF","GO:0140101","catalytic activity, acting on a tRNA",105,0.491044886856032,1.7844635862407,0.000489659401951214,0.00821423904549837,0.00675177988356769,4407,"tags=60%, list=37%, signal=38%","283/54517/10799/80324/4234/138428/2687/221078/6894/92675/10940/24140/60487/80222/2193/124454/80746/56931/79587/84881/55621/83480/79731/92935/51651/54888/54802/10248/11062/146712/51067/80745/10056/2107/26995/115708/51095/55139/55039/57176/54913/142940/80755/64118/283459/131965/55157/54901/55253/55798/81890/54938/55006/129450/57505/79897/10556/55687/126789/79828/387338/57570/25917"
"BP","GO:0051985","negative regulation of chromosome segregation",47,0.589183021569452,1.85498139384494,0.000492827066588138,0.0082478793974279,0.00677943092344805,2923,"tags=64%, list=25%, signal=48%","9319/221150/4085/5347/83540/891/118471/332/57405/699/991/1063/9212/7272/701/10459/55143/147841/26271/55795/3619/11130/9735/55055/10403/220134/5885/8379/9183/9184"
"BP","GO:0043277","apoptotic cell clearance",36,0.656534226535745,1.96349656505709,0.000494172391830948,0.00825093480572332,0.00678194234832269,1125,"tags=36%, list=9%, signal=33%","8547/718/8685/720/721/717/7052/54209/2219/6347/949/3146/7301"
"BP","GO:0030490","maturation of SSU-rRNA",49,0.605441438169079,1.923636781738,0.000500109317515205,0.00831095015711451,0.00683127259546839,3441,"tags=78%, list=29%, signal=55%","705/23212/10171/25879/23160/10799/6227/55226/51504/10885/28987/8602/9277/27340/84294/55127/83732/55720/51406/6223/57647/79954/10607/10199/92856/55813/25926/11056/88745/29777/9790/11157/6217/153443/404672/65095/57050/2068"
"BP","GO:0071466","cellular response to xenobiotic stimulus",133,0.45610720182163,1.718284346437,0.000499401680770037,0.00831095015711451,0.00683127259546839,1145,"tags=28%, list=10%, signal=25%","1571/1559/1800/316/1576/5446/1565/1555/28234/7364/1645/2180/54658/2938/7366/4609/2030/54578/8529/2203/1545/54498/54905/1869/3553/1429/9446/4176/790/29785/5447/57412/590/670/5111/4363/1562"
"BP","GO:0034310","primary alcohol catabolic process",11,-0.839808303772218,-1.91507237534175,0.000502539648114157,0.00833182556779921,0.00684843135809283,800,"tags=64%, list=7%, signal=59%","55902/8644/445329/6817/6799/27284/57016"
"BP","GO:0030048","actin filament-based movement",90,-0.503746861947622,-1.76543409372318,0.000517077328876743,0.00855286882449736,0.00703012017987003,1573,"tags=39%, list=13%, signal=34%","79784/476/55742/388591/23224/440193/4637/55930/7168/1829/783/4645/5318/10142/817/4641/8976/6335/287/6330/5144/4648/4642/6332/23327/1824/54795/477/6548/6717/23171/857/5350/4640/2934"
"BP","GO:0000956","nuclear-transcribed mRNA catabolic process",105,0.488860125046897,1.77652413305146,0.000525930141979397,0.0086790704360135,0.00713385291727746,3220,"tags=46%, list=27%, signal=34%","56915/6741/11340/54512/26986/10492/22803/3646/55110/51154/22894/9704/51010/23016/23404/22916/339/3192/255967/3184/84186/2935/55149/28960/51690/219988/4076/1660/10605/10921/2107/53918/5393/25804/4904/10957/677/10767/170506/65110/9887/23708/4116/9775/65109/5436/9811/55095"
"CC","GO:0034703","cation channel complex",62,-0.580924100011947,-1.90038936097563,0.00054383918693321,0.00893306220018069,0.00734262411012894,1605,"tags=40%, list=13%, signal=35%","3755/801/9424/3775/783/57628/3738/782/10142/90550/6335/6330/6844/5144/2281/845/6332/3790/3778/3779/54795/3306/6337/389816/6338"
"CC","GO:0015629","actin cytoskeleton",391,-0.355795798909343,-1.48508652827127,0.000543413323233217,0.00893306220018069,0.00734262411012894,2287,"tags=31%, list=19%, signal=26%","29766/10540/7456/5829/4486/8826/2764/51466/29767/25/23580/6840/9948/56928/1398/2011/54776/10627/29964/10296/11337/55917/832/79784/55742/51411/11214/8476/83543/6622/2314/558/7798/55362/58480/9645/23607/79778/103910/23242/9564/83715/91624/11078/55607/10015/3993/79834/9124/5590/342184/27147/10634/5880/118/4046/4637/55930/7168/2317/10602/80005/85458/4026/10788/83700/9262/92241/64236/8850/667/5579/10518/1785/10677/10398/4645/79083/54492/83660/4641/4082/8976/57530/30851/23384/4921/8522/23094/100820829/57619/4648/79026/4642/54751/9423/4638/824/5357/3880/4660/7122/92521/1410/11170/171024/51676/51474/1264/50853/4640/53405/25802/54857/5239/2934/3706/85477/8538/72/4629"
"BP","GO:0060575","intestinal epithelial cell differentiation",22,-0.727508217685798,-1.93554919205736,0.000550676023451061,0.00902447358523956,0.00741776065623515,1389,"tags=50%, list=12%, signal=44%","1045/7855/688/639/5753/1026/3202/4852/25803/5697/388364"
"BP","GO:0055082","intracellular chemical homeostasis",485,-0.341190343772613,-1.44736628100089,0.000564503632208351,0.00922976445656787,0.00758650163974405,1313,"tags=21%, list=11%, signal=19%","57419/51092/32/9709/783/5336/57217/6355/5029/51382/64116/5579/2621/5799/10939/6363/490/9114/27020/5663/1946/245972/9854/90550/55532/65010/3954/817/6505/572/10891/567/57158/483/287/6352/122416/6368/7504/5595/930/596/11261/654/5144/2281/9914/114899/51310/84239/845/159371/4493/2185/3099/7421/111/4494/3778/4756/4495/1907/5023/150/623/6359/54795/477/6548/6357/1215/6717/79901/79085/8989/794/857/26504/6337/2946/4496/51196/5333/5350/5028/4499/6549/489/6356/10590/6550/1908/8671/286133/6338/406992/2641/760/766/1811"
"BP","GO:1901990","regulation of mitotic cell cycle phase transition",295,0.365351758294866,1.51195665653501,0.000572972651989053,0.00934669870922833,0.00768261697440132,2979,"tags=40%, list=25%, signal=31%","10537/3624/11065/54443/9319/595/6241/9088/8870/983/1869/221150/113130/4085/994/990/6790/5347/83540/891/118471/332/57405/699/5591/7465/7023/1019/991/51514/9032/10783/6347/1017/1063/9212/29980/1029/7272/701/993/1111/27085/51360/2146/10459/55143/8462/147841/26271/55159/9787/86/9134/51512/7027/55795/79621/8451/5933/637/6599/9928/672/9700/898/144455/286053/51692/3619/11200/4998/605/11130/6868/4331/63967/1263/995/6240/51434/9735/545/6491/1981/8525/8317/8881/55055/835/23236/1022/641/5889/51499/11073/10403/220134/55920/10197/5885/8379/8450/5925/6597/28984/4683/8883/9183/677/54984/123879/1062/51529/9184/57099/79035"
"MF","GO:0035250","UDP-galactosyltransferase activity",22,-0.726550743766736,-1.93300181482449,0.000576691688038069,0.00938578949155535,0.0077147480526773,1656,"tags=55%, list=14%, signal=47%","84002/10331/8702/53947/7368/374907/8705/28/8708/10317/192134/93010"
"BP","GO:2000644","regulation of receptor catabolic process",12,0.835694310705456,1.97316460981998,0.000589682397757368,0.00957525467845832,0.00787048094899091,169,"tags=25%, list=1%, signal=25%","57817/348/255738"
"CC","GO:0022625","cytosolic large ribosomal subunit",52,0.584617232329069,1.88394709260297,0.000609208304967877,0.00986973089509602,0.008112528761901,3864,"tags=71%, list=32%, signal=48%","6144/6173/285855/6170/11224/6129/6132/6156/51121/6167/6165/6160/25873/6169/6152/9045/6136/6130/6137/9349/6161/6155/6168/6157/6128/6124/6181/6147/6158/6159/7311/6134/6143/6141/6135/6175/4736"
"MF","GO:0008194","UDP-glycosyltransferase activity",96,-0.493849196751129,-1.75106860808866,0.000611127909435353,0.00987827709647668,0.00811955340170552,641,"tags=29%, list=5%, signal=28%","2589/84002/11227/4248/10331/8702/53947/7368/83468/11320/2651/374907/8705/51809/283358/26290/28/8708/7367/79695/79799/54576/10317/9245/54575/124872/192134/93010"
"BP","GO:0001510","RNA methylation",69,0.529054929000202,1.7982141465353,0.000623838463948029,0.0100608130458528,0.00826959073860293,2264,"tags=39%, list=19%, signal=32%","4839/4234/10785/51504/6635/6636/6628/51605/6637/221078/6894/64216/24140/96764/2091/3028/10436/27292/29081/6633/6632/113802/55621/55695/84705/54888/51106"
"CC","GO:0005819","spindle",353,0.351316580248106,1.4922847763396,0.000629359795161834,0.0101268415112662,0.00832386352784753,2883,"tags=36%, list=24%, signal=28%","22974/10381/1894/983/29128/221150/4085/994/990/6790/5347/2669/26586/11335/891/4751/440145/332/4869/3833/8480/81624/11004/10112/203068/24137/81610/991/10783/1063/79980/146909/79801/9212/3161/9493/51203/29899/9055/29127/150468/7272/5905/22919/701/54801/10459/55143/26271/79101/9787/5423/55559/3832/2648/252839/10615/259266/10460/9928/2010/9793/9700/653784/11091/284403/1663/127829/84722/3619/10426/1729/4957/27339/9585/91272/84259/10726/7283/9903/81930/8502/55689/1263/23354/79866/51434/3192/9735/199953/25886/822/3297/56647/8317/197370/8881/54888/55055/126731/56992/8243/11083/79902/283489/55183/11073/220134/9657/6990/83541/55920/27436/5885/6188/8379/9859/10636/152185/5925/134492/2877/55142/29922/9183/54984/11104/1062"
"BP","GO:0045576","mast cell activation",46,-0.58989115649284,-1.83455225192901,0.000638114553117988,0.0102444816039033,0.00842055903507209,3086,"tags=54%, list=26%, signal=40%","8723/5293/10397/7462/201294/6813/3566/9846/27040/8773/695/5294/26762/2205/8673/5880/399/3965/2624/3815/5169/5730/5729/2294/1113"
"BP","GO:0034114","regulation of heterotypic cell-cell adhesion",20,0.74300945658219,1.9845891487533,0.000645495269948768,0.0103162937737758,0.00847958580082058,637,"tags=35%, list=5%, signal=33%","335/2266/2243/2244/3557/655/3553"
"BP","GO:0045839","negative regulation of mitotic nuclear division",53,0.586110953554515,1.90577000349923,0.000645212719585234,0.0103162937737758,0.00847958580082058,2643,"tags=58%, list=22%, signal=46%","9319/221150/4085/655/5347/83540/891/118471/332/57405/699/991/1063/9212/7272/701/1111/27085/10459/55143/147841/26271/55795/3619/11130/9735/55055/10403/220134/5885/8379"
"BP","GO:0009064","glutamine family amino acid metabolic process",52,0.582873691482217,1.87832847835827,0.000649485651503017,0.0103567419844166,0.00851283263152742,2032,"tags=48%, list=17%, signal=40%","1373/8659/27165/26227/1503/2184/56954/5471/5831/51166/8833/790/10588/2356/9971/2806/2730/4846/7915/2729/9945/2752/440/162417/5198"
"CC","GO:0042588","zymogen granule",14,-0.806133691966027,-1.93323504086097,0.000654698004291907,0.0104164507588685,0.00856191088454439,1690,"tags=57%, list=14%, signal=49%","6809/8673/5874/6844/2813/1755/1179/653808"
"BP","GO:0090303","positive regulation of wound healing",49,0.598696527169052,1.90220653585255,0.000658203579711111,0.0104487977665102,0.00858849884653071,943,"tags=24%, list=8%, signal=23%","350/7448/3273/5345/9076/5054/2161/27346/2149/55612/5328/196527"
"MF","GO:0004197","cysteine-type endopeptidase activity",73,-0.536800782623069,-1.81299348428451,0.000663105350710684,0.0105031151085782,0.00863314555518774,1098,"tags=23%, list=9%, signal=21%","115201/834/1520/84971/1178/843/7345/1513/824/27283/840/726/92291/9099/6422/10753/838"
"BP","GO:0042178","xenobiotic catabolic process",18,0.76476809260642,1.99609127339729,0.000669084926893148,0.0105742241452868,0.00869159437326206,671,"tags=44%, list=6%, signal=42%","1559/1576/1565/1555/2180/54658/1429/9446"
