"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0002444","myeloid leukocyte mediated immunity","10/656","116/18986",0.0862068965517241,2.4950063078217,3.05535767054634,0.00693073509877849,0.0436851774490364,0.0324234416742692,"FCGR3A/FCGR1A/CXCL6/C3/DDX21/TREM1/ANXA3/CCL3/SPON2/FCGR3B",10
"BP","GO:1904018","positive regulation of vasculature development","14/656","192/18986",0.0729166666666667,2.11035950203252,2.92536866051113,0.00699221645750748,0.044015686005474,0.0326687474170466,"CHI3L1/SERPINE1/VEGFA/C3/CYP1B1/CTSH/ANGPTL4/TGM2/LRG1/SPHK1/C5AR1/ANXA3/HYAL1/IL1B",14
"BP","GO:0022613","ribonucleoprotein complex biogenesis","28/656","492/18986",0.0569105691056911,1.64710985524489,2.75119343635586,0.00702792648876505,0.0441833207937089,0.032793167119479,"RCL1/PNO1/BYSL/WDR43/NOP58/NPM1/EIF2S2/RPF2/UTP14A/DKC1/DCAF13/RRP9/HSP90AB1/BOP1/NOP2/RRS1/WDR77/EIF3B/BRIX1/RRP1/DDX21/EXOSC5/RPP40/RUVBL1/NOLC1/NOP16/GTF3A/LYAR",28
"BP","GO:0000050","urea cycle","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"CPS1/SLC25A15/OTC",3
"BP","GO:0001547","antral ovarian follicle growth","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"GAS2/EREG/TNFAIP6",3
"BP","GO:0006534","cysteine metabolic process","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"AGXT/MTHFD1/CBS",3
"BP","GO:0006863","purine nucleobase transport","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"AQP9/SLC29A1/SLC43A3",3
"BP","GO:0007056","spindle assembly involved in female meiosis","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"DCAF13/SKA3/AURKA",3
"BP","GO:0019336","phenol-containing compound catabolic process","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"FAH/COMT/MAOB",3
"BP","GO:0033629","negative regulation of cell adhesion mediated by integrin","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"HRG/SERPINE1/CYP1B1",3
"BP","GO:0035812","renal sodium excretion","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"AGT/COMT/AGTR1",3
"BP","GO:0042363","fat-soluble vitamin catabolic process","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"CYP3A4/CYP4F2/CYP2W1",3
"BP","GO:0042364","water-soluble vitamin biosynthetic process","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"RGN/PSAT1/SLC19A2",3
"BP","GO:0070857","regulation of bile acid biosynthetic process","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"PROX1/CES1/FGFR4",3
"BP","GO:0097067","cellular response to thyroid hormone stimulus","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"INHBB/CTSH/CTSB",3
"BP","GO:2000644","regulation of receptor catabolic process","3/656","12/18986",0.25,7.23551829268293,4.08751839825496,0.00715275183871542,0.0442252737575467,0.0328243049001974,"HAMP/APOE/PCSK9",3
"BP","GO:0015748","organophosphate ester transport","13/656","173/18986",0.0751445086705202,2.17483786832088,2.93662132611412,0.00718622257182367,0.0443195931996121,0.0328943094442359,"APOA2/APOC2/APOC3/APOA1/APOC1/ATP11A/SLC25A32/GLTPD2/APOE/LDLR/SLC17A9/SLC35D3/PRAP1",13
"BP","GO:1902904","negative regulation of supramolecular fiber organization","13/656","173/18986",0.0751445086705202,2.17483786832088,2.93662132611412,0.00718622257182367,0.0443195931996121,0.0328943094442359,"MET/SPTBN2/PFDN4/APOE/TACSTD2/PFDN2/TREM2/TPX2/CKAP2/RHPN1/DIAPH3/LDLR/CLU",13
"BP","GO:0009261","ribonucleotide catabolic process","11/656","135/18986",0.0814814814814815,2.35824299909666,2.99607824186013,0.00720759102850467,0.0443951113224098,0.0329503595187202,"MLXIPL/GALK1/ALDOB/HPRT1/HK3/ENO3/FBP1/DDIT4/IER3/GPD1/HKDC1",11
"BP","GO:0042542","response to hydrogen peroxide","9/656","99/18986",0.0909090909090909,2.63109756097561,3.07816597547561,0.00726340964600149,0.044569673817709,0.0330799210133817,"HP/CYP1B1/ECT2/FOSL1/COL1A1/BNIP3/SPHK1/CDK1/AREG",9
"BP","GO:0043280","positive regulation of cysteine-type endopeptidase activity involved in apoptotic process","9/656","99/18986",0.0909090909090909,2.63109756097561,3.07816597547561,0.00726340964600149,0.044569673817709,0.0330799210133817,"PRR7/HSPD1/HSPE1/MYC/PMAIP1/BOK/F2R/S100A8/S100A9",9
"BP","GO:0060993","kidney morphogenesis","9/656","99/18986",0.0909090909090909,2.63109756097561,3.07816597547561,0.00726340964600149,0.044569673817709,0.0330799210133817,"AGT/VEGFA/SHH/MYC/TACSTD2/SOX4/SOX9/WNT11/BMP7",9
"BP","GO:0045765","regulation of angiogenesis","22/656","360/18986",0.0611111111111111,1.76868224932249,2.78557137764138,0.00727740709062815,0.0445993235554113,0.0331019272543354,"APOH/HRG/CHI3L1/SERPINE1/THBS2/VEGFA/C3/CYP1B1/CTSH/ANGPTL4/COL4A2/TGM2/LRG1/SPARC/SPHK1/C5AR1/ANXA3/CXCL10/SULF1/HYAL1/EFNA3/IL1B",22
"BP","GO:0072028","nephron morphogenesis","8/656","82/18986",0.0975609756097561,2.82361689470553,3.13068712239482,0.00734253122613619,0.0449418326369543,0.0333561398700738,"AGT/VEGFA/SHH/MYC/TACSTD2/SOX9/WNT11/BMP7",8
"BP","GO:0010800","positive regulation of peptidyl-threonine phosphorylation","4/656","23/18986",0.173913043478261,5.03340402969247,3.66149218295264,0.00740931810355656,0.0451235818421855,0.0334910353906891,"CHI3L1/RIPK2/SPHK1/PLK1",4
"BP","GO:0010866","regulation of triglyceride biosynthetic process","4/656","23/18986",0.173913043478261,5.03340402969247,3.66149218295264,0.00740931810355656,0.0451235818421855,0.0334910353906891,"RGN/C3/LDLR/SIK1",4
"BP","GO:0046033","AMP metabolic process","4/656","23/18986",0.173913043478261,5.03340402969247,3.66149218295264,0.00740931810355656,0.0451235818421855,0.0334910353906891,"HPRT1/PAICS/AK4/PPAT",4
"BP","GO:0051443","positive regulation of ubiquitin-protein transferase activity","4/656","23/18986",0.173913043478261,5.03340402969247,3.66149218295264,0.00740931810355656,0.0451235818421855,0.0334910353906891,"TRIB3/UBE2C/UBE2S/PLK1",4
"BP","GO:0031589","cell-substrate adhesion","22/656","361/18986",0.0609418282548476,1.76378285250997,2.7717327419794,0.00750681669181468,0.0455852963568078,0.0338337231055893,"APOA1/FGL1/FGG/VTN/FGB/FGA/HRG/AJUBA/ITGBL1/SERPINE1/VEGFA/FN1/VWA2/RHOD/TACSTD2/SDC4/COL1A1/EPDR1/ITGA2/THY1/FERMT1/POSTN",22
"BP","GO:0001556","oocyte maturation","5/656","36/18986",0.138888888888889,4.01973238482385,3.43076592337195,0.00753197251764766,0.0455852963568078,0.0338337231055893,"TRIP13/CDC25B/EREG/AURKA/ANG",5
"BP","GO:0032373","positive regulation of sterol transport","5/656","36/18986",0.138888888888889,4.01973238482385,3.43076592337195,0.00753197251764766,0.0455852963568078,0.0338337231055893,"APOA1/APOE/TREM2/CES1/LIPG",5
"BP","GO:0032376","positive regulation of cholesterol transport","5/656","36/18986",0.138888888888889,4.01973238482385,3.43076592337195,0.00753197251764766,0.0455852963568078,0.0338337231055893,"APOA1/APOE/TREM2/CES1/LIPG",5
"BP","GO:0071604","transforming growth factor beta production","5/656","36/18986",0.138888888888889,4.01973238482385,3.43076592337195,0.00753197251764766,0.0455852963568078,0.0338337231055893,"SERPINF2/FN1/LAPTM4B/WNT11/FERMT1",5
"BP","GO:0001655","urogenital system development","7/656","66/18986",0.106060606060606,3.06961382113821,3.18622694255087,0.00759062434573532,0.0458572310454135,0.0340355549174322,"SHH/WDR77/SOX9/SULF1/WNT11/BMP7/SERPINB5",7
"BP","GO:0021782","glial cell development","11/656","136/18986",0.0808823529411765,2.34090297704448,2.96884223604831,0.00760517580222949,0.0458572310454135,0.0340355549174322,"SHH/TREM2/SOX4/C5AR1/S100A8/LDLR/PHGDH/S100A9/ANO1/CLU/IL1B",11
"BP","GO:0030879","mammary gland development","11/656","136/18986",0.0808823529411765,2.34090297704448,2.96884223604831,0.00760517580222949,0.0458572310454135,0.0340355549174322,"CEBPB/CCND1/FASN/VEGFA/NME1/SLC29A1/IQGAP3/MSX2/ITGA2/SOX9/AREG",11
"BP","GO:0022411","cellular component disassembly","26/656","450/18986",0.0577777777777778,1.67220867208672,2.73009868253205,0.0076249473114229,0.0459195465561681,0.0340818059216935,"PLIN2/HPN/SPTBN2/MMP7/ATAD2/C3/MYC/ADAMTS4/FAP/TREM2/TPX2/BOK/BNIP3/HMGA1/CKAP2/DDIT4/MMP9/TMPRSS6/DIAPH3/FGFR4/CDK1/AURKA/KIF2C/PLK1/MMP11/TOP2A",26
"BP","GO:0072523","purine-containing compound catabolic process","12/656","155/18986",0.0774193548387097,2.24067663257278,2.93402458073312,0.00764411652734793,0.0459780853177689,0.0341252537965399,"MLXIPL/GALK1/ALDOB/HPRT1/HK3/ENO3/FBP1/VNN1/DDIT4/IER3/GPD1/HKDC1",12
"BP","GO:0001657","ureteric bud development","9/656","100/18986",0.09,2.60478658536585,3.04385023764434,0.00774467423105448,0.0464108187294471,0.0344464315358412,"AGT/VEGFA/SHH/MYC/TACSTD2/SDC4/SOX9/WNT11/BMP7",9
"BP","GO:0043648","dicarboxylic acid metabolic process","9/656","100/18986",0.09,2.60478658536585,3.04385023764434,0.00774467423105448,0.0464108187294471,0.0344464315358412,"NIT2/ALDH4A1/GPT2/MTHFD1L/SLC25A32/KYNU/GLS2/MTHFD1/ALDH1L1",9
"BP","GO:0071229","cellular response to acid chemical","9/656","100/18986",0.09,2.60478658536585,3.04385023764434,0.00774467423105448,0.0464108187294471,0.0344464315358412,"CEBPB/COL4A1/VEGFA/SLC7A5/GRIN2D/IPO5/COL1A1/COL5A2/COL1A2",9
"BP","GO:0006636","unsaturated fatty acid biosynthetic process","6/656","51/18986",0.117647058823529,3.40494978479197,3.25337731434045,0.00799388329317919,0.0477865308410442,0.0354674946061009,"SCD/ELOVL5/MIF/FADS1/FADS2/IL1B",6
"BP","GO:0046850","regulation of bone remodeling","6/656","51/18986",0.117647058823529,3.40494978479197,3.25337731434045,0.00799388329317919,0.0477865308410442,0.0354674946061009,"SPP1/TF/HAMP/TNFRSF11B/SYT7/LEPR",6
"BP","GO:0010950","positive regulation of endopeptidase activity","11/656","137/18986",0.0802919708029197,2.32381609400036,2.94184489196987,0.008019630852362,0.0478816242056362,0.0355380735608059,"PRR7/HSPD1/RIPK2/HSPE1/MYC/PMAIP1/BOK/F2R/S100A8/S100A9/EFNA3",11
"BP","GO:0045667","regulation of osteoblast differentiation","12/656","156/18986",0.0769230769230769,2.22631332082552,2.90947461884059,0.00802975472612699,0.0478833167859484,0.0355393298056524,"CEBPB/CTHRC1/VEGFA/SMOC1/CHRD/MSX2/SOX9/IFITM1/TNFAIP6/AREG/AXIN2/BMP7",12
"BP","GO:0007159","leukocyte cell-cell adhesion","25/656","430/18986",0.0581395348837209,1.68267867271696,2.70884633372034,0.0081440433036585,0.0485054035686686,0.0360010469301711,"FGL1/CBFB/CEBPB/OLR1/HSPD1/RIPK2/SHH/HSPH1/DUSP10/SDC4/GPAM/ASCL2/IL4I1/LRG1/SOX4/IGFBP2/SLC7A1/VNN1/IGF2/ICAM1/S100A8/S100A9/THY1/IL1B/BMP7",25
"BP","GO:0050832","defense response to fungus","7/656","67/18986",0.104477611940299,3.02379868947943,3.13929126072848,0.00823050970177729,0.0488962883815953,0.0362911643492447,"HRG/HAMP/LEAP2/S100A8/S100A9/SPON2/ANG",7
"BP","GO:0070613","regulation of protein processing","7/656","67/18986",0.104477611940299,3.02379868947943,3.13929126072848,0.00823050970177729,0.0488962883815953,0.0362911643492447,"SERPINF2/F12/HPN/SERPINE1/LDLRAD3/NKD2/SERPINE2",7
"BP","GO:0072163","mesonephric epithelium development","9/656","101/18986",0.0891089108910891,2.57899661917411,3.00995068645286,0.00824986698752358,0.0488962883815953,0.0362911643492447,"AGT/VEGFA/SHH/MYC/TACSTD2/SDC4/SOX9/WNT11/BMP7",9
"BP","GO:0072164","mesonephric tubule development","9/656","101/18986",0.0891089108910891,2.57899661917411,3.00995068645286,0.00824986698752358,0.0488962883815953,0.0362911643492447,"AGT/VEGFA/SHH/MYC/TACSTD2/SDC4/SOX9/WNT11/BMP7",9
"CC","GO:0062023","collagen-containing extracellular matrix","74/669","430/19960",0.172093023255814,5.13449438592832,16.1402623693095,7.87426034748749e-32,3.55129141671686e-29,3.19114761450809e-29,"FCN3/ORM2/ORM1/APOC3/APOA1/FGL1/FGG/VTN/AMBP/FGB/AHSG/FGA/APOH/HPX/SERPINF2/SERPINC1/F12/HRG/A1BG/ITIH4/AZGP1/AGT/SERPINA3/BGN/TIMP1/MARCO/KNG1/SERPINA1/SERPINE1/CDH2/TGFBI/MST1/THBS2/ADAMTS2/COL4A1/CTHRC1/FN1/SHH/COL18A1/VWA2/APOE/ADAMTS4/GDF15/CTSH/ANGPTL4/COL4A2/SERPING1/COL1A1/CTSB/TGM2/SPARC/SMOC1/MMP9/LTBP2/ICAM1/S100A8/IGFBP7/VCAN/SULF1/S100A9/COL10A1/COL5A1/ASPN/LOXL2/COMP/ANG/COL5A2/SERPINE2/COL11A1/SRPX2/COL1A2/CLU/POSTN/BMP7",74
"CC","GO:0072562","blood microparticle","43/669","144/19960",0.298611111111111,8.90923434645408,17.7383316420542,4.21925090694607e-29,9.51441079516339e-27,8.54953473249599e-27,"FCN3/APOA2/ORM2/ORM1/APOA1/FGG/VTN/HP/AMBP/GC/FGB/AHSG/FGA/HPX/SERPINF2/SERPINC1/CFHR1/TF/HRG/A1BG/ITIH4/AGT/SERPINA3/KNG1/C4BPA/CFB/C8G/ALB/FN1/C4B/CP/C3/APOE/ANGPTL4/C4A/SERPING1/SLC2A1/TMPRSS13/CFH/C1R/PROS1/CLU/C1S",43
"CC","GO:0005788","endoplasmic reticulum lumen","47/669","314/19960",0.14968152866242,4.46583454723753,11.5276467088761,5.52274590724422e-18,8.30252801389047e-16,7.46055148873342e-16,"APOA2/APOA1/FGG/VTN/AHSG/FGA/SERPINC1/SPP1/TF/SERPINA10/TIMP1/PROC/KNG1/SERPINA1/CDH2/LIPC/F10/COL4A1/ALB/FN1/P4HA1/CP/SHH/STC2/C3/COL18A1/APOE/RCN1/FSTL3/CES1/PCSK9/TMEM132A/C4A/COL4A2/SERPING1/COL1A1/NOTUM/IGFBP7/FKBP10/VCAN/COL10A1/COL5A1/COL5A2/COL11A1/COL1A2/CLU/CYP2W1",47
"CC","GO:0031093","platelet alpha granule lumen","22/669","67/19960",0.328358208955224,9.79675612966557,13.4312022787336,1.68510550718135e-16,1.89995645934697e-14,1.70727794806531e-14,"ORM2/ORM1/FGG/FGB/AHSG/FGA/SERPINF2/HRG/A1BG/SERPINA3/TIMP1/KNG1/SERPINA1/SERPINE1/VEGFA/ALB/FN1/SERPING1/SPARC/IGF2/PROS1/CLU",22
"CC","GO:0060205","cytoplasmic vesicle lumen","45/669","329/19960",0.13677811550152,4.08085378985102,10.4930780461389,9.32284219322219e-16,7.86325833701404e-14,7.06582905765061e-14,"ORM2/ORM1/APOA1/FGG/HP/FGB/AHSG/FGA/APOH/SERPINF2/TF/HRG/A1BG/ITIH4/SERPINA3/TTR/NIT2/TIMP1/KNG1/CHI3L1/SERPINA1/SERPINE1/PRDX4/S100A11/VEGFA/HSP90AB1/ALB/FN1/C3/OSCAR/HK3/MIF/CTSH/SERPING1/IMPDH1/LRG1/SPARC/IGF2/S100A8/S100A9/S100P/GGH/PROS1/GZMB/CLU",45
"CC","GO:0031983","vesicle lumen","45/669","330/19960",0.136363636363636,4.06848756624541,10.467097399274,1.04610975658723e-15,7.86325833701404e-14,7.06582905765061e-14,"ORM2/ORM1/APOA1/FGG/HP/FGB/AHSG/FGA/APOH/SERPINF2/TF/HRG/A1BG/ITIH4/SERPINA3/TTR/NIT2/TIMP1/KNG1/CHI3L1/SERPINA1/SERPINE1/PRDX4/S100A11/VEGFA/HSP90AB1/ALB/FN1/C3/OSCAR/HK3/MIF/CTSH/SERPING1/IMPDH1/LRG1/SPARC/IGF2/S100A8/S100A9/S100P/GGH/PROS1/GZMB/CLU",45
"CC","GO:0031091","platelet alpha granule","24/669","91/19960",0.263736263736264,7.86872320504608,12.2296431335126,1.94757960687744e-15,1.25479771814532e-13,1.1275460881922e-13,"ORM2/ORM1/FGG/FGB/AHSG/FGA/SERPINF2/HRG/A1BG/SERPINA3/TIMP1/KNG1/SERPINA1/SERPINE1/THBS2/VEGFA/ALB/FN1/SERPING1/SPARC/IGF2/SERPINE2/PROS1/CLU",24
"CC","GO:0034774","secretory granule lumen","44/669","324/19960",0.135802469135802,4.05174481905922,10.3133388460885,2.5607862037206e-15,1.44364322234749e-13,1.29724037951635e-13,"ORM2/ORM1/APOA1/FGG/HP/FGB/AHSG/FGA/APOH/SERPINF2/TF/HRG/A1BG/ITIH4/SERPINA3/TTR/NIT2/TIMP1/KNG1/CHI3L1/SERPINA1/SERPINE1/PRDX4/S100A11/VEGFA/HSP90AB1/ALB/FN1/C3/OSCAR/HK3/MIF/CTSH/SERPING1/IMPDH1/LRG1/SPARC/IGF2/S100A8/S100A9/S100P/GGH/PROS1/CLU",44
"CC","GO:0034358","plasma lipoprotein particle","15/669","37/19960",0.405405405405405,12.0955035753242,12.5798536793024,3.06205432899379e-13,1.3809865023762e-11,1.24093780701327e-11,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/SAA2/SAA1/APOM/LIPC/APOE/MSR1/LCAT/LDLR/CLU",15
"CC","GO:1990777","lipoprotein particle","15/669","37/19960",0.405405405405405,12.0955035753242,12.5798536793024,3.06205432899379e-13,1.3809865023762e-11,1.24093780701327e-11,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/SAA2/SAA1/APOM/LIPC/APOE/MSR1/LCAT/LDLR/CLU",15
"CC","GO:0034364","high-density lipoprotein particle","13/669","27/19960",0.481481481481481,14.3652770857554,12.9413205032994,7.81749071470714e-13,3.20517119302993e-11,2.88012815805e-11,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/SAA2/SAA1/APOM/LIPC/APOE/LCAT/CLU",13
"CC","GO:0032994","protein-lipid complex","15/669","40/19960",0.375,11.1883408071749,12.0114066407467,1.19795358396546e-12,4.50230888640351e-11,4.04572043707633e-11,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/SAA2/SAA1/APOM/LIPC/APOE/MSR1/LCAT/LDLR/CLU",15
"CC","GO:0042627","chylomicron","7/669","13/19960",0.538461538461538,16.0653098769691,10.11849750268,6.62939321862532e-08,2.29988949353848e-06,2.06665294669696e-06,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/APOE",7
"CC","GO:0034361","very-low-density lipoprotein particle","8/669","21/19960",0.380952380952381,11.3659335183999,8.85057440206556,2.11166382207975e-07,5.95225239848729e-06,5.34862218092568e-06,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/APOM/APOE",8
"CC","GO:0034385","triglyceride-rich plasma lipoprotein particle","8/669","21/19960",0.380952380952381,11.3659335183999,8.85057440206556,2.11166382207975e-07,5.95225239848729e-06,5.34862218092568e-06,"APOA2/APOC2/APOC3/APOA1/APOH/APOC1/APOM/APOE",8
"CC","GO:0098644","complex of collagen trimers","8/669","21/19960",0.380952380952381,11.3659335183999,8.85057440206556,2.11166382207975e-07,5.95225239848729e-06,5.34862218092568e-06,"COL4A1/COL4A2/COL1A1/COL10A1/COL5A1/COL5A2/COL11A1/COL1A2",8
"CC","GO:0045178","basal part of cell","30/669","317/19960",0.0946372239747634,2.82355603966559,6.09466605607164,3.47404506138824e-07,9.21643719227116e-06,8.28177924851067e-06,"CLDN1/TF/AQP9/SLC27A5/SLC22A3/MET/CDH2/SLCO1B3/SLC5A6/SLCO4A1/SLC6A6/SLC7A5/SLC29A1/SLC1A3/SLC13A3/TACSTD2/FAP/CA9/SLC2A9/SLC9B2/NKD2/SLC43A3/SLC7A1/LEPR/C5AR1/ITGA2/LDLR/AURKA/FXYD5/SLC2A1",30
"CC","GO:0005581","collagen trimer","14/669","86/19960",0.162790697674419,4.85695414885111,6.67507479479663,9.6274938448221e-07,2.33511217419374e-05,2.09830362251042e-05,"FCN3/COLEC11/MARCO/COL4A1/CTHRC1/COL18A1/MSR1/COL4A2/COL1A1/COL10A1/COL5A1/COL5A2/COL11A1/COL1A2",14
"CC","GO:0009925","basal plasma membrane","28/669","298/19960",0.0939597315436242,2.80334266309527,5.84087108385573,9.83750139904234e-07,2.33511217419374e-05,2.09830362251042e-05,"CLDN1/TF/AQP9/SLC27A5/SLC22A3/MET/CDH2/SLCO1B3/SLC5A6/SLCO4A1/SLC6A6/SLC7A5/SLC29A1/SLC1A3/SLC13A3/TACSTD2/CA9/SLC2A9/SLC9B2/NKD2/SLC43A3/SLC7A1/LEPR/C5AR1/LDLR/AURKA/FXYD5/SLC2A1",28
"CC","GO:0005604","basement membrane","14/669","92/19960",0.152173913043478,4.54019626957822,6.33795652121416,2.22104672027864e-06,5.00846035422833e-05,4.50054203845935e-05,"VTN/TIMP1/TGFBI/THBS2/COL4A1/FN1/COL18A1/VWA2/COL4A2/SPARC/SMOC1/COL5A1/LOXL2/ANG",14
"CC","GO:0034362","low-density lipoprotein particle","6/669","15/19960",0.4,11.9342301943199,7.888998969851,5.35660703763241e-06,0.000115039513046296,0.000103373118270099,"APOC2/APOA1/APOM/APOE/MSR1/LDLR",6
"CC","GO:0071682","endocytic vesicle lumen","7/669","23/19960",0.304347826086957,9.08039253915643,7.22057112022153,7.0641560645636e-06,0.000144815199323554,0.000130129190663014,"APOA1/HP/HPX/SAA1/APOE/HSPH1/SPARC",7
"CC","GO:0071162","CMG complex","5/669","11/19960",0.454545454545455,13.561625220818,7.76044609941739,1.62760742027163e-05,0.000319152585453262,0.000286786662153124,"MCM3/MCM2/GINS1/GINS2/CDC45",5
"CC","GO:0005583","fibrillar collagen trimer","5/669","12/19960",0.416666666666667,12.4314897857499,7.37647463435873,2.71317901279887e-05,0.000489457493908916,0.000439820597864238,"COL1A1/COL5A1/COL5A2/COL11A1/COL1A2",5
"CC","GO:0098643","banded collagen fibril","5/669","12/19960",0.416666666666667,12.4314897857499,7.37647463435873,2.71317901279887e-05,0.000489457493908916,0.000439820597864238,"COL1A1/COL5A1/COL5A2/COL11A1/COL1A2",5
"CC","GO:0016323","basolateral plasma membrane","23/669","264/19960",0.0871212121212121,2.59931150065679,4.87136962018007,3.04494582287122e-05,0.000528180986967277,0.000474617061459684,"CLDN1/AQP9/SLC22A3/CDH2/SLCO1B3/SLC5A6/SLCO4A1/SLC6A6/SLC7A5/SLC29A1/SLC13A3/CA9/SLC2A9/SLC9B2/NKD2/SLC43A3/SLC7A1/LEPR/C5AR1/LDLR/AURKA/FXYD5/SLC2A1",23
"CC","GO:0031261","DNA replication preinitiation complex","5/669","13/19960",0.384615384615385,11.4752213406922,7.0356004517272,4.28733401006388e-05,0.000716143569829188,0.000643517970321478,"MCM3/MCM2/GINS1/GINS2/CDC45",5
"CC","GO:1904724","tertiary granule lumen","9/669","55/19960",0.163636363636364,4.8821850794945,5.36885367107661,8.09456097094098e-05,0.00130380249924799,0.00117158119316251,"ORM1/HP/NIT2/OSCAR/CTSH/LRG1/MMP9/TNFAIP6/GGH",9
"CC","GO:0045177","apical part of cell","32/669","474/19960",0.0675105485232067,2.01421606655188,4.16162923044137,0.000150562178609548,0.00234150146734159,0.00210404496423506,"CLDN1/TF/SLC22A3/HPN/BYSL/CDH2/SPTBN2/SNX10/SLC5A6/SLC6A6/ENPEP/FN1/SLC7A5/SLC29A1/STC1/SLC39A10/FAP/SLC2A9/CTSB/SLC43A1/CYP4F2/SLC9B2/DPEP1/IGFBP2/SLC7A1/C5AR1/LDLR/SAPCD2/ANO1/SLC2A1/GPR143/THY1",32
"CC","GO:1904090","peptidase inhibitor complex","4/669","11/19960",0.363636363636364,10.8493001766544,6.0847988850388,0.000341931227576036,0.00514036612122641,0.00461907096900961,"VTN/SERPINE1/CTSB/CSTA",4
"CC","GO:0000940","outer kinetochore","5/669","20/19960",0.25,7.45889387144993,5.38165244350998,0.000424936517950512,0.00618214095469938,0.00555519726352961,"SKA3/SPC25/NUF2/PLK1/CCNB1",5
"CC","GO:0000779","condensed chromosome, centromeric region","16/669","185/19960",0.0864864864864865,2.58037409606916,4.0215419016818,0.000515855924612987,0.00727034443751428,0.00653304378210526,"CEBPB/CBX3/CENPN/CENPH/SKA3/SPC25/NUF2/HJURP/AURKA/MAD2L1/KIF2C/BIRC5/NEK2/PLK1/CENPW/CCNB1",16
"CC","GO:0000775","chromosome, centromeric region","20/669","262/19960",0.0763358778625954,2.27752484624425,3.8762699275805,0.000563722782665178,0.00770421136309077,0.00692291136606359,"CEBPB/CBX3/SNAI1/DSCC1/CENPN/CENPH/CDCA5/SKA3/SPC25/NUF2/HJURP/AURKA/MAD2L1/KIF2C/BIRC5/NEK2/PLK1/CENPW/CCNB1/TOP2A",20
"CC","GO:0016324","apical plasma membrane","27/669","408/19960",0.0661764705882353,1.9744130836191,3.70324692928272,0.000654879739580165,0.00868678713384277,0.00780584209716295,"CLDN1/TF/SLC22A3/HPN/CDH2/SPTBN2/SLC5A6/SLC6A6/ENPEP/FN1/SLC7A5/SLC29A1/STC1/SLC39A10/SLC2A9/CTSB/SLC43A1/CYP4F2/SLC9B2/DPEP1/IGFBP2/SLC7A1/SAPCD2/ANO1/SLC2A1/GPR143/THY1",27
"CC","GO:0031528","microvillus membrane","6/669","33/19960",0.181818181818182,5.42465008832722,4.73718143222988,0.000708584085252666,0.00913061206997007,0.0082046578292414,"SLC6A6/SLC7A5/SLC38A4/CA9/DPEP1/S100P",6
"CC","GO:0030684","preribosome","11/669","106/19960",0.10377358490566,3.09614462588487,4.02953790367628,0.000856892075501988,0.0107349535014277,0.00964629968035863,"RCL1/PNO1/BYSL/WDR43/NOP58/UTP14A/DCAF13/RRP9/BOP1/RRS1/RRP1",11
"CC","GO:1904813","ficolin-1-rich granule lumen","12/669","124/19960",0.0967741935483871,2.88731375669029,3.92584343537803,0.000947201350644407,0.0115456164632602,0.0103747516357922,"A1BG/SERPINA1/PRDX4/HSP90AB1/HK3/MIF/CTSH/CTSB/IMPDH1/LRG1/MMP9/TNFAIP6",12
"CC","GO:0035580","specific granule lumen","8/669","62/19960",0.129032258064516,3.84975167558706,4.18507481986052,0.00104598607340915,0.0124142031344086,0.011155253137466,"ORM2/ORM1/HP/NIT2/CHI3L1/OSCAR/LRG1/GGH",8
